Id,Store,DayOfWeek,Date,Customers,Open,Promo,StateHoliday,SchoolHoliday
330604,868,1,2014-09-22,607,1,0,0,0
330605,869,1,2014-09-22,796,1,0,0,0
330606,870,1,2014-09-22,826,1,0,0,0
330607,871,1,2014-09-22,446,1,0,0,0
330608,872,1,2014-09-22,756,1,0,0,0
330610,874,1,2014-09-22,499,1,0,0,0
330612,876,1,2014-09-22,819,1,0,0,0
330613,877,1,2014-09-22,726,1,0,0,0
330614,878,1,2014-09-22,741,1,0,0,0
330615,880,1,2014-09-22,796,1,0,0,0
330618,883,1,2014-09-22,495,1,0,0,0
330619,885,1,2014-09-22,821,1,0,0,0
330621,887,1,2014-09-22,539,1,0,0,0
330623,889,1,2014-09-22,370,1,0,0,0
330624,891,1,2014-09-22,922,1,0,0,0
330625,892,1,2014-09-22,719,1,0,0,0
330628,896,1,2014-09-22,1000,1,0,0,0
330630,898,1,2014-09-22,704,1,0,0,0
330631,899,1,2014-09-22,564,1,0,0,0
330632,901,1,2014-09-22,603,1,0,0,0
330633,905,1,2014-09-22,909,1,0,0,0
330634,906,1,2014-09-22,1214,1,0,0,0
330635,907,1,2014-09-22,710,1,0,0,0
330636,908,1,2014-09-22,289,1,0,0,0
330637,910,1,2014-09-22,518,1,0,0,0
330638,911,1,2014-09-22,782,1,0,0,0
330639,912,1,2014-09-22,651,1,0,0,0
330640,913,1,2014-09-22,769,1,0,0,0
330641,914,1,2014-09-22,1130,1,0,0,0
330642,916,1,2014-09-22,622,1,0,0,0
330643,917,1,2014-09-22,703,1,0,0,0
330644,918,1,2014-09-22,583,1,0,0,0
330645,921,1,2014-09-22,1171,1,0,0,0
330646,922,1,2014-09-22,619,1,0,0,0
330647,923,1,2014-09-22,690,1,0,0,0
330648,924,1,2014-09-22,446,1,0,0,0
330650,926,1,2014-09-22,492,1,0,0,0
330651,927,1,2014-09-22,793,1,0,0,0
330652,928,1,2014-09-22,554,1,0,0,0
330653,929,1,2014-09-22,707,1,0,0,0
330654,930,1,2014-09-22,907,1,0,0,0
330655,931,1,2014-09-22,374,1,0,0,0
330656,933,1,2014-09-22,802,1,0,0,0
330657,934,1,2014-09-22,611,1,0,0,0
330658,935,1,2014-09-22,555,1,0,0,0
330660,937,1,2014-09-22,512,1,0,0,0
330661,938,1,2014-09-22,933,1,0,0,0
330662,939,1,2014-09-22,479,1,0,0,0
330664,942,1,2014-09-22,388,1,0,0,0
330665,943,1,2014-09-22,542,1,0,0,0
330666,944,1,2014-09-22,966,1,0,0,0
330667,945,1,2014-09-22,551,1,0,0,0
330668,946,1,2014-09-22,496,1,0,0,0
330669,947,1,2014-09-22,911,1,0,0,0
330670,948,1,2014-09-22,1654,1,0,0,0
330672,950,1,2014-09-22,514,1,0,0,0
330674,953,1,2014-09-22,486,1,0,0,0
330675,954,1,2014-09-22,727,1,0,0,0
330677,956,1,2014-09-22,511,1,0,0,0
330678,957,1,2014-09-22,800,1,0,0,0
330679,958,1,2014-09-22,590,1,0,0,0
330680,959,1,2014-09-22,727,1,0,0,0
330682,961,1,2014-09-22,617,1,0,0,0
330683,962,1,2014-09-22,731,1,0,0,0
330685,964,1,2014-09-22,1162,1,0,0,0
330686,965,1,2014-09-22,763,1,0,0,0
330687,966,1,2014-09-22,614,1,0,0,0
330688,967,1,2014-09-22,800,1,0,0,0
330690,969,1,2014-09-22,532,1,0,0,0
330692,971,1,2014-09-22,897,1,0,0,0
330693,972,1,2014-09-22,331,1,0,0,0
330695,975,1,2014-09-22,651,1,0,0,0
330696,976,1,2014-09-22,656,1,0,0,0
330697,978,1,2014-09-22,902,1,0,0,0
330698,979,1,2014-09-22,606,1,0,0,0
330699,980,1,2014-09-22,498,1,0,0,0
330700,981,1,2014-09-22,689,1,0,0,0
330705,986,1,2014-09-22,546,1,0,0,0
330706,987,1,2014-09-22,910,1,0,0,0
330708,990,1,2014-09-22,471,1,0,0,0
330709,991,1,2014-09-22,503,1,0,0,0
330710,992,1,2014-09-22,670,1,0,0,0
330712,994,1,2014-09-22,405,1,0,0,0
330713,995,1,2014-09-22,764,1,0,0,0
330714,996,1,2014-09-22,615,1,0,0,0
330715,997,1,2014-09-22,383,1,0,0,0
330716,998,1,2014-09-22,527,1,0,0,0
330717,999,1,2014-09-22,528,1,0,0,0
330718,1001,1,2014-09-22,585,1,0,0,0
330719,1002,1,2014-09-22,684,1,0,0,0
330720,1003,1,2014-09-22,622,1,0,0,0
330722,1006,1,2014-09-22,781,1,0,0,0
330723,1007,1,2014-09-22,732,1,0,0,0
330724,1008,1,2014-09-22,636,1,0,0,0
330725,1010,1,2014-09-22,646,1,0,0,0
330726,1011,1,2014-09-22,852,1,0,0,0
330727,1013,1,2014-09-22,412,1,0,0,0
330728,1014,1,2014-09-22,1260,1,0,0,0
330729,1015,1,2014-09-22,410,1,0,0,0
330730,1016,1,2014-09-22,417,1,0,0,0
330731,1017,1,2014-09-22,1061,1,0,0,0
330732,1018,1,2014-09-22,1188,1,0,0,0
330735,1022,1,2014-09-22,748,1,0,0,0
330736,1023,1,2014-09-22,502,1,0,0,0
330737,1024,1,2014-09-22,658,1,0,0,0
330739,1026,1,2014-09-22,968,1,0,0,0
330740,1028,1,2014-09-22,438,1,0,0,0
330742,1030,1,2014-09-22,264,1,0,0,0
330743,1031,1,2014-09-22,343,1,0,0,0
330744,1032,1,2014-09-22,871,1,0,0,0
330745,1033,1,2014-09-22,1230,1,0,0,0
330746,1034,1,2014-09-22,700,1,0,0,0
330748,1036,1,2014-09-22,385,1,0,0,0
330749,1037,1,2014-09-22,756,1,0,0,0
330750,1039,1,2014-09-22,782,1,0,0,0
330751,1040,1,2014-09-22,731,1,0,0,0
330752,1042,1,2014-09-22,469,1,0,0,0
330753,1043,1,2014-09-22,919,1,0,0,0
330754,1044,1,2014-09-22,825,1,0,0,0
330755,1045,1,2014-09-22,987,1,0,0,0
330757,1047,1,2014-09-22,517,1,0,0,0
330758,1048,1,2014-09-22,448,1,0,0,0
330760,1051,1,2014-09-22,989,1,0,0,0
330761,1052,1,2014-09-22,691,1,0,0,0
330764,1055,1,2014-09-22,890,1,0,0,0
330766,1058,1,2014-09-22,670,1,0,0,0
330767,1059,1,2014-09-22,1064,1,0,0,0
330768,1060,1,2014-09-22,796,1,0,0,0
330769,1061,1,2014-09-22,564,1,0,0,0
330770,1062,1,2014-09-22,496,1,0,0,0
330771,1063,1,2014-09-22,544,1,0,0,0
330772,1064,1,2014-09-22,973,1,0,0,0
330773,1066,1,2014-09-22,1043,1,0,0,0
330774,1068,1,2014-09-22,289,1,0,0,0
330775,1069,1,2014-09-22,698,1,0,0,0
330777,1071,1,2014-09-22,720,1,0,0,0
330778,1072,1,2014-09-22,644,1,0,0,0
330779,1073,1,2014-09-22,864,1,0,0,0
330780,1074,1,2014-09-22,488,1,0,0,0
330781,1075,1,2014-09-22,1024,1,0,0,0
330782,1076,1,2014-09-22,623,1,0,0,0
330783,1077,1,2014-09-22,437,1,0,0,0
330784,1078,1,2014-09-22,454,1,0,0,0
330785,1079,1,2014-09-22,595,1,0,0,0
330786,1081,1,2014-09-22,1157,1,0,0,0
330787,1082,1,2014-09-22,884,1,0,0,0
330788,1083,1,2014-09-22,346,1,0,0,0
330789,1084,1,2014-09-22,727,1,0,0,0
330790,1085,1,2014-09-22,732,1,0,0,0
330791,1086,1,2014-09-22,575,1,0,0,0
330792,1087,1,2014-09-22,534,1,0,0,0
330794,1089,1,2014-09-22,867,1,0,0,0
330795,1090,1,2014-09-22,748,1,0,0,0
330797,1093,1,2014-09-22,770,1,0,0,0
330798,1095,1,2014-09-22,635,1,0,0,0
330799,1096,1,2014-09-22,594,1,0,0,0
330801,1098,1,2014-09-22,710,1,0,0,0
330802,1099,1,2014-09-22,839,1,0,0,0
330803,1100,1,2014-09-22,528,1,0,0,0
330804,1101,1,2014-09-22,881,1,0,0,0
330805,1103,1,2014-09-22,298,1,0,0,0
330806,1105,1,2014-09-22,446,1,0,0,0
330807,1106,1,2014-09-22,578,1,0,0,0
330808,1108,1,2014-09-22,553,1,0,0,0
330809,1110,1,2014-09-22,462,1,0,0,0
330810,1111,1,2014-09-22,399,1,0,0,0
330811,1112,1,2014-09-22,662,1,0,0,0
330812,1113,1,2014-09-22,660,1,0,0,0
330813,1114,1,2014-09-22,2828,1,0,0,0
330814,1115,1,2014-09-22,378,1,0,0,0
330815,1,7,2014-09-21,0,0,0,0,0
330816,2,7,2014-09-21,0,0,0,0,0
330817,3,7,2014-09-21,0,0,0,0,0
330819,5,7,2014-09-21,0,0,0,0,0
330820,6,7,2014-09-21,0,0,0,0,0
330821,7,7,2014-09-21,0,0,0,0,0
330822,8,7,2014-09-21,0,0,0,0,0
330823,9,7,2014-09-21,0,0,0,0,0
330824,10,7,2014-09-21,0,0,0,0,0
330826,12,7,2014-09-21,0,0,0,0,0
330827,14,7,2014-09-21,0,0,0,0,0
330828,15,7,2014-09-21,0,0,0,0,0
330829,16,7,2014-09-21,0,0,0,0,0
330830,17,7,2014-09-21,0,0,0,0,0
330831,18,7,2014-09-21,0,0,0,0,0
330832,19,7,2014-09-21,0,0,0,0,0
330833,21,7,2014-09-21,0,0,0,0,0
330834,23,7,2014-09-21,0,0,0,0,0
330836,25,7,2014-09-21,0,0,0,0,0
330837,26,7,2014-09-21,0,0,0,0,0
330838,27,7,2014-09-21,0,0,0,0,0
330839,28,7,2014-09-21,0,0,0,0,0
330840,29,7,2014-09-21,0,0,0,0,0
330841,30,7,2014-09-21,0,0,0,0,0
330843,33,7,2014-09-21,0,0,0,0,0
330844,34,7,2014-09-21,0,0,0,0,0
330845,35,7,2014-09-21,0,0,0,0,0
330846,37,7,2014-09-21,0,0,0,0,0
330847,38,7,2014-09-21,0,0,0,0,0
330848,39,7,2014-09-21,0,0,0,0,0
330850,42,7,2014-09-21,0,0,0,0,0
330851,43,7,2014-09-21,0,0,0,0,0
330852,44,7,2014-09-21,0,0,0,0,0
330854,47,7,2014-09-21,0,0,0,0,0
330855,48,7,2014-09-21,0,0,0,0,0
330856,49,7,2014-09-21,0,0,0,0,0
330858,53,7,2014-09-21,0,0,0,0,0
330859,54,7,2014-09-21,0,0,0,0,0
330861,56,7,2014-09-21,0,0,0,0,0
330865,61,7,2014-09-21,0,0,0,0,0
330866,62,7,2014-09-21,0,0,0,0,0
330867,63,7,2014-09-21,0,0,0,0,0
330869,65,7,2014-09-21,0,0,0,0,0
330870,66,7,2014-09-21,0,0,0,0,0
330873,69,7,2014-09-21,0,0,0,0,0
330874,70,7,2014-09-21,0,0,0,0,0
330876,73,7,2014-09-21,0,0,0,0,0
330877,74,7,2014-09-21,0,0,0,0,0
330878,75,7,2014-09-21,0,0,0,0,0
330880,78,7,2014-09-21,0,0,0,0,0
330882,80,7,2014-09-21,0,0,0,0,0
330883,82,7,2014-09-21,0,0,0,0,0
330884,83,7,2014-09-21,0,0,0,0,0
330886,85,7,2014-09-21,1652,1,0,0,0
330887,86,7,2014-09-21,0,0,0,0,0
330889,88,7,2014-09-21,0,0,0,0,0
330890,90,7,2014-09-21,0,0,0,0,0
330891,91,7,2014-09-21,0,0,0,0,0
330892,92,7,2014-09-21,0,0,0,0,0
330893,93,7,2014-09-21,0,0,0,0,0
330894,94,7,2014-09-21,0,0,0,0,0
330895,95,7,2014-09-21,0,0,0,0,0
330896,96,7,2014-09-21,0,0,0,0,0
330898,98,7,2014-09-21,0,0,0,0,0
330901,103,7,2014-09-21,0,0,0,0,0
330902,104,7,2014-09-21,0,0,0,0,0
330903,105,7,2014-09-21,0,0,0,0,0
330904,106,7,2014-09-21,0,0,0,0,0
330905,107,7,2014-09-21,0,0,0,0,0
330906,109,7,2014-09-21,0,0,0,0,0
330908,111,7,2014-09-21,0,0,0,0,0
330909,112,7,2014-09-21,0,0,0,0,0
330911,116,7,2014-09-21,0,0,0,0,0
330912,117,7,2014-09-21,0,0,0,0,0
330913,118,7,2014-09-21,0,0,0,0,0
330914,119,7,2014-09-21,0,0,0,0,0
330915,120,7,2014-09-21,0,0,0,0,0
330916,121,7,2014-09-21,0,0,0,0,0
330917,122,7,2014-09-21,373,1,0,0,0
330918,123,7,2014-09-21,0,0,0,0,0
330919,124,7,2014-09-21,0,0,0,0,0
330920,125,7,2014-09-21,0,0,0,0,0
330921,126,7,2014-09-21,0,0,0,0,0
330922,128,7,2014-09-21,0,0,0,0,0
330923,130,7,2014-09-21,0,0,0,0,0
330924,131,7,2014-09-21,0,0,0,0,0
330925,133,7,2014-09-21,0,0,0,0,0
330926,134,7,2014-09-21,0,0,0,0,0
330927,135,7,2014-09-21,0,0,0,0,0
330928,138,7,2014-09-21,0,0,0,0,0
330930,141,7,2014-09-21,0,0,0,0,0
330932,143,7,2014-09-21,0,0,0,0,0
330933,146,7,2014-09-21,0,0,0,0,0
330934,147,7,2014-09-21,0,0,0,0,0
330935,148,7,2014-09-21,0,0,0,0,0
330936,150,7,2014-09-21,0,0,0,0,0
330937,151,7,2014-09-21,0,0,0,0,0
330938,152,7,2014-09-21,0,0,0,0,0
330939,153,7,2014-09-21,0,0,0,0,0
330940,154,7,2014-09-21,0,0,0,0,0
330941,156,7,2014-09-21,0,0,0,0,0
330943,158,7,2014-09-21,0,0,0,0,0
330944,160,7,2014-09-21,0,0,0,0,0
330945,161,7,2014-09-21,0,0,0,0,0
330946,162,7,2014-09-21,0,0,0,0,0
330947,163,7,2014-09-21,0,0,0,0,0
330948,166,7,2014-09-21,0,0,0,0,0
330949,167,7,2014-09-21,0,0,0,0,0
330950,168,7,2014-09-21,0,0,0,0,0
330952,170,7,2014-09-21,0,0,0,0,0
330953,171,7,2014-09-21,0,0,0,0,0
330954,173,7,2014-09-21,0,0,0,0,0
330956,176,7,2014-09-21,0,0,0,0,0
330957,177,7,2014-09-21,0,0,0,0,0
330958,178,7,2014-09-21,0,0,0,0,0
330960,180,7,2014-09-21,0,0,0,0,0
330961,182,7,2014-09-21,0,0,0,0,0
330962,184,7,2014-09-21,0,0,0,0,0
330964,187,7,2014-09-21,0,0,0,0,0
330965,188,7,2014-09-21,0,0,0,0,0
330966,189,7,2014-09-21,0,0,0,0,0
330968,194,7,2014-09-21,0,0,0,0,0
330969,195,7,2014-09-21,0,0,0,0,0
330970,196,7,2014-09-21,0,0,0,0,0
330971,197,7,2014-09-21,0,0,0,0,0
330972,198,7,2014-09-21,0,0,0,0,0
330975,201,7,2014-09-21,0,0,0,0,0
330976,202,7,2014-09-21,0,0,0,0,0
330977,203,7,2014-09-21,0,0,0,0,0
330978,205,7,2014-09-21,0,0,0,0,0
330979,206,7,2014-09-21,0,0,0,0,0
330980,207,7,2014-09-21,0,0,0,0,0
330981,208,7,2014-09-21,0,0,0,0,0
330985,212,7,2014-09-21,0,0,0,0,0
330986,213,7,2014-09-21,0,0,0,0,0
330987,214,7,2014-09-21,0,0,0,0,0
330988,216,7,2014-09-21,0,0,0,0,0
330989,217,7,2014-09-21,0,0,0,0,0
330991,220,7,2014-09-21,0,0,0,0,0
330993,222,7,2014-09-21,0,0,0,0,0
330994,223,7,2014-09-21,0,0,0,0,0
330995,224,7,2014-09-21,0,0,0,0,0
330996,225,7,2014-09-21,0,0,0,0,0
330997,226,7,2014-09-21,0,0,0,0,0
330998,227,7,2014-09-21,0,0,0,0,0
330999,228,7,2014-09-21,0,0,0,0,0
331000,229,7,2014-09-21,0,0,0,0,0
331001,230,7,2014-09-21,0,0,0,0,0
331003,233,7,2014-09-21,0,0,0,0,0
331004,234,7,2014-09-21,0,0,0,0,0
331005,235,7,2014-09-21,0,0,0,0,0
331006,236,7,2014-09-21,0,0,0,0,0
331007,237,7,2014-09-21,0,0,0,0,0
331008,238,7,2014-09-21,0,0,0,0,0
331009,239,7,2014-09-21,0,0,0,0,0
331010,240,7,2014-09-21,0,0,0,0,0
331011,241,7,2014-09-21,0,0,0,0,0
331012,242,7,2014-09-21,0,0,0,0,0
331015,246,7,2014-09-21,0,0,0,0,0
331016,247,7,2014-09-21,0,0,0,0,0
331017,248,7,2014-09-21,0,0,0,0,0
331018,249,7,2014-09-21,0,0,0,0,0
331019,250,7,2014-09-21,0,0,0,0,0
331020,251,7,2014-09-21,0,0,0,0,0
331021,252,7,2014-09-21,0,0,0,0,0
331022,253,7,2014-09-21,0,0,0,0,0
331023,254,7,2014-09-21,0,0,0,0,0
331024,255,7,2014-09-21,0,0,0,0,0
331025,256,7,2014-09-21,0,0,0,0,0
331026,257,7,2014-09-21,0,0,0,0,0
331027,259,7,2014-09-21,2880,1,0,0,0
331028,260,7,2014-09-21,0,0,0,0,0
331030,262,7,2014-09-21,4477,1,0,0,0
331031,264,7,2014-09-21,0,0,0,0,0
331032,265,7,2014-09-21,0,0,0,0,0
331034,267,7,2014-09-21,0,0,0,0,0
331035,268,7,2014-09-21,0,0,0,0,0
331036,269,7,2014-09-21,0,0,0,0,0
331037,270,7,2014-09-21,0,0,0,0,0
331039,272,7,2014-09-21,0,0,0,0,0
331040,273,7,2014-09-21,0,0,0,0,0
331044,280,7,2014-09-21,0,0,0,0,0
331045,281,7,2014-09-21,0,0,0,0,0
331046,282,7,2014-09-21,0,0,0,0,0
331047,285,7,2014-09-21,0,0,0,0,0
331048,286,7,2014-09-21,0,0,0,0,0
331049,289,7,2014-09-21,0,0,0,0,0
331052,292,7,2014-09-21,0,0,0,0,0
331054,294,7,2014-09-21,0,0,0,0,0
331055,295,7,2014-09-21,0,0,0,0,0
331056,296,7,2014-09-21,0,0,0,0,0
331058,299,7,2014-09-21,388,1,0,0,0
331059,300,7,2014-09-21,0,0,0,0,0
331060,301,7,2014-09-21,0,0,0,0,0
331061,302,7,2014-09-21,0,0,0,0,0
331062,303,7,2014-09-21,0,0,0,0,0
331063,304,7,2014-09-21,0,0,0,0,0
331064,305,7,2014-09-21,0,0,0,0,0
331066,308,7,2014-09-21,0,0,0,0,0
331068,310,7,2014-09-21,249,1,0,0,0
331069,311,7,2014-09-21,0,0,0,0,0
331070,312,7,2014-09-21,0,0,0,0,0
331071,313,7,2014-09-21,0,0,0,0,0
331072,314,7,2014-09-21,0,0,0,0,0
331073,315,7,2014-09-21,0,0,0,0,0
331074,316,7,2014-09-21,0,0,0,0,0
331075,318,7,2014-09-21,0,0,0,0,0
331078,321,7,2014-09-21,0,0,0,0,0
331079,322,7,2014-09-21,0,0,0,0,0
331080,323,7,2014-09-21,0,0,0,0,0
331082,325,7,2014-09-21,0,0,0,0,0
331083,326,7,2014-09-21,0,0,0,0,0
331084,327,7,2014-09-21,0,0,0,0,0
331085,328,7,2014-09-21,0,0,0,0,0
331086,329,7,2014-09-21,0,0,0,0,0
331087,330,7,2014-09-21,0,0,0,0,0
331088,331,7,2014-09-21,0,0,0,0,0
331091,334,7,2014-09-21,0,0,0,0,0
331093,336,7,2014-09-21,0,0,0,0,0
331095,338,7,2014-09-21,0,0,0,0,0
331096,339,7,2014-09-21,0,0,0,0,0
331097,340,7,2014-09-21,0,0,0,0,0
331098,341,7,2014-09-21,0,0,0,0,0
331100,344,7,2014-09-21,0,0,0,0,0
331101,346,7,2014-09-21,0,0,0,0,0
331103,349,7,2014-09-21,0,0,0,0,0
331104,350,7,2014-09-21,0,0,0,0,0
331105,351,7,2014-09-21,0,0,0,0,0
331106,352,7,2014-09-21,0,0,0,0,0
331107,353,7,2014-09-21,1707,1,0,0,0
331108,354,7,2014-09-21,0,0,0,0,0
331111,357,7,2014-09-21,0,0,0,0,0
331112,358,7,2014-09-21,0,0,0,0,0
331113,359,7,2014-09-21,0,0,0,0,0
331114,360,7,2014-09-21,0,0,0,0,0
331115,361,7,2014-09-21,0,0,0,0,0
331118,364,7,2014-09-21,0,0,0,0,0
331120,367,7,2014-09-21,0,0,0,0,0
331122,369,7,2014-09-21,0,0,0,0,0
331123,370,7,2014-09-21,0,0,0,0,0
331124,371,7,2014-09-21,0,0,0,0,0
331126,373,7,2014-09-21,0,0,0,0,0
331127,374,7,2014-09-21,0,0,0,0,0
331128,375,7,2014-09-21,0,0,0,0,0
331129,376,7,2014-09-21,0,0,0,0,0
331130,377,7,2014-09-21,0,0,0,0,0
331131,378,7,2014-09-21,0,0,0,0,0
331132,379,7,2014-09-21,0,0,0,0,0
331133,380,7,2014-09-21,0,0,0,0,0
331136,383,7,2014-09-21,0,0,0,0,0
331137,384,7,2014-09-21,0,0,0,0,0
331138,386,7,2014-09-21,0,0,0,0,0
331139,387,7,2014-09-21,0,0,0,0,0
331140,388,7,2014-09-21,0,0,0,0,0
331141,389,7,2014-09-21,0,0,0,0,0
331142,390,7,2014-09-21,0,0,0,0,0
331144,392,7,2014-09-21,0,0,0,0,0
331145,393,7,2014-09-21,0,0,0,0,0
331146,394,7,2014-09-21,0,0,0,0,0
331147,395,7,2014-09-21,0,0,0,0,0
331148,396,7,2014-09-21,0,0,0,0,0
331149,397,7,2014-09-21,0,0,0,0,0
331150,398,7,2014-09-21,0,0,0,0,0
331151,400,7,2014-09-21,0,0,0,0,0
331152,401,7,2014-09-21,0,0,0,0,0
331153,402,7,2014-09-21,0,0,0,0,0
331154,403,7,2014-09-21,0,0,0,0,0
331155,404,7,2014-09-21,0,0,0,0,0
331157,406,7,2014-09-21,0,0,0,0,0
331158,408,7,2014-09-21,0,0,0,0,0
331159,409,7,2014-09-21,0,0,0,0,0
331161,411,7,2014-09-21,0,0,0,0,0
331162,414,7,2014-09-21,0,0,0,0,0
331163,415,7,2014-09-21,0,0,0,0,0
331164,416,7,2014-09-21,0,0,0,0,0
331165,417,7,2014-09-21,0,0,0,0,0
331166,418,7,2014-09-21,0,0,0,0,0
331167,419,7,2014-09-21,0,0,0,0,0
331168,421,7,2014-09-21,0,0,0,0,0
331169,422,7,2014-09-21,0,0,0,0,0
331170,423,7,2014-09-21,2292,1,0,0,0
331171,424,7,2014-09-21,0,0,0,0,0
331172,425,7,2014-09-21,0,0,0,0,0
331173,426,7,2014-09-21,0,0,0,0,0
331175,432,7,2014-09-21,0,0,0,0,0
331176,433,7,2014-09-21,180,1,0,0,0
331177,435,7,2014-09-21,0,0,0,0,0
331180,438,7,2014-09-21,0,0,0,0,0
331181,439,7,2014-09-21,0,0,0,0,0
331182,440,7,2014-09-21,0,0,0,0,0
331183,441,7,2014-09-21,0,0,0,0,0
331184,442,7,2014-09-21,0,0,0,0,0
331185,443,7,2014-09-21,0,0,0,0,0
331186,444,7,2014-09-21,0,0,0,0,0
331187,445,7,2014-09-21,0,0,0,0,0
331188,446,7,2014-09-21,0,0,0,0,0
331189,447,7,2014-09-21,0,0,0,0,0
331190,448,7,2014-09-21,0,0,0,0,0
331191,449,7,2014-09-21,0,0,0,0,0
331192,450,7,2014-09-21,0,0,0,0,0
331193,451,7,2014-09-21,0,0,0,0,0
331195,453,7,2014-09-21,453,1,0,0,0
331197,455,7,2014-09-21,0,0,0,0,0
331198,456,7,2014-09-21,0,0,0,0,0
331199,458,7,2014-09-21,0,0,0,0,0
331201,460,7,2014-09-21,0,0,0,0,0
331202,461,7,2014-09-21,0,0,0,0,0
331203,462,7,2014-09-21,0,0,0,0,0
331204,463,7,2014-09-21,0,0,0,0,0
331205,464,7,2014-09-21,0,0,0,0,0
331208,467,7,2014-09-21,0,0,0,0,0
331210,469,7,2014-09-21,0,0,0,0,0
331211,470,7,2014-09-21,0,0,0,0,0
331212,472,7,2014-09-21,0,0,0,0,0
331213,473,7,2014-09-21,0,0,0,0,0
331214,474,7,2014-09-21,0,0,0,0,0
331215,475,7,2014-09-21,0,0,0,0,0
331216,476,7,2014-09-21,0,0,0,0,0
331219,480,7,2014-09-21,0,0,0,0,0
331220,481,7,2014-09-21,0,0,0,0,0
331221,482,7,2014-09-21,0,0,0,0,0
331222,483,7,2014-09-21,0,0,0,0,0
331223,484,7,2014-09-21,0,0,0,0,0
331224,486,7,2014-09-21,0,0,0,0,0
331225,487,7,2014-09-21,0,0,0,0,0
331226,488,7,2014-09-21,0,0,0,0,0
331227,489,7,2014-09-21,0,0,0,0,0
331228,491,7,2014-09-21,0,0,0,0,0
331229,493,7,2014-09-21,0,0,0,0,0
331230,494,7,2014-09-21,1257,1,0,0,0
331232,496,7,2014-09-21,0,0,0,0,0
331233,497,7,2014-09-21,0,0,0,0,0
331234,499,7,2014-09-21,0,0,0,0,0
331235,502,7,2014-09-21,0,0,0,0,0
331236,503,7,2014-09-21,0,0,0,0,0
331237,504,7,2014-09-21,0,0,0,0,0
331238,505,7,2014-09-21,0,0,0,0,0
331239,506,7,2014-09-21,0,0,0,0,0
331241,508,7,2014-09-21,0,0,0,0,0
331242,509,7,2014-09-21,0,0,0,0,0
331243,510,7,2014-09-21,0,0,0,0,0
331244,511,7,2014-09-21,0,0,0,0,0
331245,513,7,2014-09-21,0,0,0,0,0
331246,515,7,2014-09-21,0,0,0,0,0
331247,516,7,2014-09-21,0,0,0,0,0
331248,517,7,2014-09-21,0,0,0,0,0
331249,519,7,2014-09-21,0,0,0,0,0
331251,521,7,2014-09-21,0,0,0,0,0
331252,523,7,2014-09-21,0,0,0,0,0
331253,524,7,2014-09-21,719,1,0,0,0
331254,525,7,2014-09-21,0,0,0,0,0
331256,527,7,2014-09-21,0,0,0,0,0
331257,528,7,2014-09-21,0,0,0,0,0
331262,533,7,2014-09-21,0,0,0,0,0
331264,536,7,2014-09-21,0,0,0,0,0
331266,538,7,2014-09-21,0,0,0,0,0
331267,541,7,2014-09-21,0,0,0,0,0
331268,543,7,2014-09-21,0,0,0,0,0
331270,545,7,2014-09-21,0,0,0,0,0
331272,548,7,2014-09-21,0,0,0,0,0
331274,550,7,2014-09-21,0,0,0,0,0
331275,551,7,2014-09-21,0,0,0,0,0
331276,552,7,2014-09-21,0,0,0,0,0
331277,553,7,2014-09-21,0,0,0,0,0
331278,554,7,2014-09-21,0,0,0,0,0
331279,556,7,2014-09-21,0,0,0,0,0
331280,557,7,2014-09-21,0,0,0,0,0
331281,558,7,2014-09-21,0,0,0,0,0
331282,559,7,2014-09-21,0,0,0,0,0
331283,560,7,2014-09-21,0,0,0,0,0
331284,561,7,2014-09-21,0,0,0,0,0
331286,563,7,2014-09-21,0,0,0,0,0
331287,564,7,2014-09-21,0,0,0,0,0
331288,565,7,2014-09-21,0,0,0,0,0
331289,566,7,2014-09-21,0,0,0,0,0
331290,567,7,2014-09-21,0,0,0,0,0
331291,568,7,2014-09-21,0,0,0,0,0
331292,569,7,2014-09-21,0,0,0,0,0
331293,570,7,2014-09-21,0,0,0,0,0
331294,572,7,2014-09-21,0,0,0,0,0
331295,574,7,2014-09-21,0,0,0,0,0
331296,576,7,2014-09-21,0,0,0,0,0
331297,577,7,2014-09-21,0,0,0,0,0
331298,578,7,2014-09-21,588,1,0,0,0
331299,579,7,2014-09-21,0,0,0,0,0
331300,580,7,2014-09-21,0,0,0,0,0
331301,581,7,2014-09-21,0,0,0,0,0
331303,583,7,2014-09-21,0,0,0,0,0
331304,584,7,2014-09-21,0,0,0,0,0
331305,585,7,2014-09-21,0,0,0,0,0
331307,588,7,2014-09-21,0,0,0,0,0
331308,589,7,2014-09-21,0,0,0,0,0
331310,591,7,2014-09-21,0,0,0,0,0
331311,592,7,2014-09-21,0,0,0,0,0
331312,593,7,2014-09-21,0,0,0,0,0
331315,596,7,2014-09-21,0,0,0,0,0
331317,599,7,2014-09-21,0,0,0,0,0
331318,600,7,2014-09-21,0,0,0,0,0
331319,601,7,2014-09-21,0,0,0,0,0
331321,603,7,2014-09-21,0,0,0,0,0
331322,605,7,2014-09-21,0,0,0,0,0
331324,607,7,2014-09-21,0,0,0,0,0
331325,608,7,2014-09-21,0,0,0,0,0
331326,609,7,2014-09-21,0,0,0,0,0
331327,610,7,2014-09-21,0,0,0,0,0
331328,613,7,2014-09-21,0,0,0,0,0
331331,616,7,2014-09-21,0,0,0,0,0
